LGA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA33220,5,3,0,0,0,3,0,4,3,163,7,194,4,3,0,3,0,0,0,6,3,105,3,132,0,4,0,0,3,8,0,19,0,95,4,132,3,0,0,0,0,3,0,14,0,55,0,76,6,21,4,7,0,10,0,49,3,844,6,945,4,14,0,9,0,37,0,97,11,364,3,533,20,52,3,31,0,86,3,187,17,2905,23,3330,24,50,3,47,4,130,8,218,20,903,14,1423,58,88,8,117,8,188,4,148,26,972,9,1624,132,73,13,199,9,142,19,71,20,551,11,1235,100,32,0,148,11,111,3,45,12,126,0,587,166,38,3,145,7,94,11,24,7,132,9,624,333,33,7,205,19,87,14,42,7,123,7,882,201,15,8,94,9,26,12,10,6,40,0,419,96,8,3,29,9,12,0,0,0,18,0,179,51,3,0,19,0,26,0,4,3,8,0,112,101,17,6,39,8,28,0,9
LGA33360,4,0,0,0,0,3,0,0,0,84,0,93,0,3,0,0,0,0,0,4,3,54,0,72,0,3,0,0,0,0,0,8,0,26,0,42,0,0,0,0,0,0,0,12,0,28,0,43,9,13,0,3,0,3,0,25,0,200,4,253,11,8,0,3,0,8,0,44,0,76,0,161,9,20,0,14,0,44,0,53,11,499,11,660,12,24,3,20,0,64,0,63,8,200,0,395,25,29,3,55,0,91,0,52,8,201,3,467,65,30,6,66,5,100,5,44,7,119,3,454,42,12,0,65,0,100,0,16,7,33,3,280,79,14,0,73,8,95,4,17,10,27,0,329,263,14,12,176,17,224,5,22,19,65,0,811,239,10,13,178,23,31,7,17,7,17,0,527,235,5,4,79,12,18,0,6,0,13,0,369,134,3,7,16,7,83,0,3,11,5,0,269,242,15,3,90,15,48,5,10
LGA33430,12,3,4,11,0,18,0,19,10,756,12,850,3,7,3,7,0,13,3,46,0,302,0,389,8,13,0,4,0,7,3,93,5,232,3,366,3,4,0,4,0,14,0,68,0,162,3,266,13,59,3,19,0,30,0,220,11,1743,19,2125,18,78,0,21,5,110,12,368,28,741,4,1393,61,235,9,84,11,309,17,580,45,5482,69,6904,78,336,14,211,17,623,29,705,49,2105,29,4200,249,583,28,682,42,804,48,629,67,2354,33,5510,815,439,35,1293,60,710,45,393,54,1471,28,5349,770,221,27,1064,61,570,40,218,41,440,8,3450,1260,231,32,1039,85,474,38,158,28,619,11,3979,3358,297,71,1642,142,719,44,223,54,661,21,7237,2259,156,43,943,114,236,29,103,20,307,4,4213,1325,70,25,435,73,134,15,49,7,178,5,2324,639,35,16,167,36,252,5,35,14,134,4,1331,1164,128,27,536,65,270,31,123
LGA33610,11,0,0,3,0,0,0,0,0,9,0,21,3,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,3,0,4,0,3,0,43,0,62,3,0,0,4,0,4,0,5,0,16,0,29,9,5,0,10,0,11,3,12,0,107,0,157,9,3,0,11,0,20,3,11,0,29,0,89,16,6,0,25,3,20,0,10,3,37,0,117,23,4,0,31,0,17,0,10,3,30,0,116,22,0,0,19,0,5,0,0,0,8,0,59,51,3,0,26,0,4,0,4,0,6,0,103,77,5,0,33,7,5,0,3,0,7,0,147,40,6,0,13,0,3,0,3,0,3,0,68,14,3,0,7,3,3,0,0,0,6,0,35,15,0,0,0,3,3,0,0,0,0,0,24,12,3,0,4,3,3,0,0
LGA33620,5,0,0,3,0,5,0,0,0,73,0,96,4,0,0,0,0,0,0,3,0,45,4,60,0,3,0,0,0,0,0,13,0,31,0,53,0,3,0,0,0,6,0,9,0,25,0,48,13,11,3,5,0,4,0,21,5,319,11,389,12,10,0,4,3,14,3,51,0,153,0,253,19,33,0,17,0,34,3,92,10,1168,14,1387,28,30,3,39,4,79,3,93,15,352,9,659,41,45,7,75,3,112,6,60,10,321,3,688,87,51,8,119,7,56,9,33,12,201,4,588,43,14,3,89,3,58,0,20,7,56,0,293,85,23,4,59,10,44,3,9,5,42,3,299,148,24,3,119,12,45,8,14,8,54,5,438,95,3,3,58,12,10,3,3,3,18,3,207,75,10,0,28,3,7,3,0,0,8,0,132,21,0,0,4,3,7,0,0,0,5,0,43,36,0,0,18,3,10,0,0
LGA33800,3,0,0,0,0,0,0,0,0,11,3,20,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,7,0,8,0,69,7,93,0,0,0,0,0,11,0,4,0,24,0,47,3,5,0,8,0,16,0,19,3,193,4,258,5,4,0,7,0,16,0,16,5,83,3,147,12,8,0,13,0,28,0,9,3,74,4,156,26,5,3,26,4,20,0,9,0,48,0,150,16,3,0,27,0,15,0,3,0,3,0,66,24,5,7,18,0,9,0,3,0,9,0,77,61,9,3,31,0,17,3,0,4,8,0,135,32,0,0,21,0,9,0,0,0,3,0,73,17,0,0,7,0,7,0,0,0,4,0,34,9,0,0,3,3,3,0,0,0,0,0,12,16,0,0,10,4,3,3,0
LGA33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA33960,6,4,0,0,0,0,0,4,0,150,0,168,0,0,0,0,0,3,0,13,3,64,4,90,3,0,0,3,0,7,0,21,3,60,0,91,0,0,0,0,0,4,0,13,7,39,3,63,4,9,0,6,0,13,3,49,3,429,3,523,8,7,3,14,0,42,3,97,5,212,9,402,14,35,0,24,0,131,4,149,25,1573,24,1978,22,61,3,49,7,233,4,196,22,593,4,1199,49,102,3,185,3,353,14,139,29,568,14,1470,235,100,10,370,24,266,17,91,26,332,12,1477,301,42,8,304,28,235,15,54,10,84,3,1077,454,46,15,270,40,158,11,43,10,85,3,1140,1265,57,22,462,59,228,18,41,17,82,8,2247,785,32,21,249,49,53,12,10,3,37,0,1250,482,18,14,105,12,26,0,3,5,14,0,677,195,0,6,31,3,38,3,4,3,5,0,298,212,16,9,71,13,45,0,3
LGA33980,5,0,0,0,0,3,0,0,0,13,0,27,3,0,0,3,0,3,0,0,0,10,0,21,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,3,0,0,0,5,0,5,0,3,0,0,0,3,0,29,0,41,0,0,0,0,0,3,0,6,0,7,0,18,10,7,0,4,0,9,0,3,0,53,3,82,3,0,0,3,0,9,0,4,0,12,0,41,14,5,3,9,3,23,3,16,0,16,0,93,26,5,0,23,0,17,0,4,0,16,0,96,19,3,0,17,0,24,0,3,4,3,0,67,28,3,0,23,0,36,0,3,3,9,0,99,85,5,3,44,4,66,0,9,13,3,0,236,91,6,3,48,5,8,4,0,0,3,0,168,88,0,3,22,5,0,0,0,0,0,0,120,51,0,3,4,0,30,0,0,4,0,0,90,148,4,0,35,9,18,3,5
LGA34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,4,0,0,0,3,0,10,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34530,10,0,0,3,0,0,0,0,0,55,0,70,5,0,0,0,0,0,0,0,0,32,0,37,0,0,0,0,0,3,0,7,0,20,0,30,0,0,0,3,0,0,0,4,0,14,0,21,4,3,0,3,3,3,0,10,0,167,3,196,6,3,0,7,0,9,0,29,5,66,3,119,12,12,0,4,0,18,0,45,8,492,7,598,9,16,0,9,3,50,0,39,3,184,5,325,17,22,0,43,4,48,0,44,13,196,5,396,45,18,5,60,4,56,3,19,7,115,3,331,36,9,0,53,6,39,0,16,7,30,0,190,65,13,3,66,5,30,4,19,7,46,0,255,167,16,6,98,17,84,6,13,3,40,0,446,141,9,7,61,7,15,0,6,4,19,0,272,109,3,3,32,5,7,3,0,0,11,0,172,48,3,0,8,8,24,0,0,0,4,0,95,69,8,3,42,4,13,3,7
LGA34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34580,0,0,0,0,0,3,0,0,0,39,0,48,3,0,0,0,0,3,0,8,0,23,0,39,0,0,0,0,0,3,0,6,3,25,0,38,0,0,0,0,0,0,0,3,0,12,0,16,11,11,0,8,0,3,3,9,3,152,3,203,3,3,0,8,0,9,0,20,6,60,4,113,10,11,0,18,0,37,0,58,7,563,12,722,13,25,3,31,0,68,0,65,9,163,5,381,34,26,3,59,4,87,5,46,5,165,4,439,76,22,0,103,10,60,0,30,10,87,3,406,61,13,0,79,3,40,0,17,7,13,0,240,104,9,5,68,6,38,4,9,3,23,0,262,191,9,6,111,10,49,4,8,0,15,0,401,131,4,0,58,17,21,3,10,3,4,0,257,58,0,0,24,6,4,0,0,0,3,0,102,33,4,0,0,3,11,0,0,0,0,0,56,36,7,3,17,0,9,0,3
LGA34590,10,0,0,3,0,5,0,8,5,374,4,412,9,12,3,0,0,3,0,14,3,120,0,154,0,3,0,0,0,9,0,49,0,110,0,178,0,0,0,0,0,11,0,17,0,77,0,112,4,22,0,7,0,14,0,94,16,888,8,1062,5,26,0,12,5,61,0,163,9,382,0,669,24,73,11,39,0,179,5,253,30,2873,34,3512,37,114,3,98,13,449,5,295,44,939,18,2017,113,170,10,307,16,549,27,242,36,914,17,2402,404,153,12,569,44,469,34,159,38,535,9,2430,437,82,10,509,28,349,25,76,30,142,3,1677,695,72,13,503,49,265,11,55,16,116,6,1790,1904,95,46,770,116,342,21,63,21,160,7,3549,1103,38,23,397,57,101,3,24,10,38,0,1790,601,26,5,183,24,39,8,12,3,16,0,913,283,6,0,64,14,66,0,3,3,18,4,458,323,16,13,121,13,34,0,15
LGA34710,5,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,6,0,20,0,0,0,0,0,0,0,6,0,3,0,10,5,3,0,0,0,4,0,3,0,21,4,46,3,0,0,3,0,8,0,0,0,6,0,17,9,0,0,5,0,3,0,0,0,8,0,25,11,3,3,11,0,3,0,0,0,4,0,37,12,0,0,5,0,5,0,0,0,4,0,22,6,0,0,10,0,4,0,0,0,0,0,24,31,0,0,5,3,8,0,0,0,0,0,59,19,0,0,4,4,0,0,0,0,0,0,25,22,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0
LGA34770,17,3,7,0,0,11,0,3,0,116,0,152,3,3,0,3,0,5,0,8,0,71,0,102,0,0,0,0,0,0,0,18,0,54,4,77,0,0,0,0,0,4,0,7,4,26,0,48,9,5,0,8,0,21,0,43,4,387,8,483,4,11,0,6,0,37,0,66,3,139,5,272,15,24,4,15,3,67,0,103,15,937,23,1207,28,38,4,50,3,134,5,113,8,370,6,757,49,55,6,135,18,168,6,112,15,435,9,1008,159,55,17,233,9,165,6,70,14,235,5,966,153,20,4,174,12,141,3,39,7,63,4,632,233,19,3,198,14,135,11,20,3,70,0,711,625,34,14,343,43,241,15,39,30,94,3,1488,542,24,12,240,22,71,14,22,11,29,0,991,425,12,13,129,38,37,10,10,0,30,0,687,195,0,6,32,9,68,3,0,7,16,0,340,277,18,10,157,26,66,10,18
LGA34800,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,3,0,7,6,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34860,15,0,0,3,0,3,0,0,0,12,0,41,4,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,9,9,0,0,8,0,3,0,0,0,35,0,55,0,5,0,4,0,9,0,4,3,4,0,27,14,6,0,8,0,8,0,8,0,76,4,130,12,4,0,12,0,8,0,0,3,25,0,66,16,7,0,9,0,26,0,3,5,27,0,98,34,7,0,34,4,16,0,4,0,12,0,113,28,4,0,30,3,11,0,5,0,3,0,81,49,3,0,19,3,4,0,0,0,3,0,90,100,5,0,37,5,10,0,3,0,9,0,169,57,3,0,18,12,7,4,0,0,0,0,102,44,3,3,14,3,3,0,0,0,0,0,70,22,0,4,3,0,0,0,0,0,0,0,34,41,0,0,12,6,8,0,0
LGA34880,3,0,0,3,0,0,0,0,0,29,0,40,0,0,0,3,0,0,0,0,0,25,0,31,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,0,0,0,0,0,13,0,14,7,3,0,5,0,3,4,7,0,123,0,153,0,8,0,3,0,3,0,19,3,25,0,70,10,10,0,8,3,13,0,20,3,302,3,376,6,10,0,13,3,29,0,33,0,95,3,200,32,18,3,43,3,40,3,23,6,109,3,275,42,18,0,39,5,22,0,9,3,51,0,194,27,10,0,31,5,21,0,11,0,17,3,122,51,6,0,30,5,17,0,5,0,16,0,129,88,12,3,53,8,22,3,5,5,14,0,213,58,4,0,26,4,0,0,0,0,3,0,99,39,3,0,17,3,3,3,0,0,4,0,68,20,0,0,3,0,7,0,0,0,3,0,31,25,4,0,6,3,0,0,0
LGA35010,8,0,4,9,0,13,0,11,0,432,10,489,10,6,5,3,0,8,0,24,6,261,3,319,0,9,0,11,0,8,3,51,8,177,0,266,3,0,0,3,0,6,0,25,3,130,0,173,18,28,3,16,0,31,3,152,17,1456,20,1745,10,38,0,23,0,75,5,232,25,731,6,1146,40,94,13,75,0,218,11,414,40,5274,73,6252,66,165,10,150,22,501,23,510,49,2163,19,3670,178,283,20,444,29,754,32,423,75,2120,26,4382,500,252,38,776,45,609,32,285,65,1327,24,3956,499,95,17,671,49,530,22,173,51,389,9,2512,899,130,17,707,60,454,27,111,30,365,10,2812,2502,166,39,1084,152,650,43,144,63,359,10,5215,1643,89,39,709,91,177,31,47,21,157,3,3013,1027,39,27,356,69,67,10,27,10,72,0,1705,487,14,8,91,21,167,3,15,13,47,0,869,680,44,15,268,32,137,11,47
LGA35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
LGA35300,0,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,7,0,11,0,27,0,0,0,0,0,6,0,6,0,47,3,68,4,3,0,0,0,12,0,9,3,24,0,47,8,0,0,6,0,20,0,7,0,20,0,67,22,7,8,12,0,18,0,6,0,10,0,76,15,4,0,11,0,19,3,3,0,3,0,62,37,0,0,25,3,15,0,0,0,3,0,89,111,10,0,38,3,48,4,4,6,3,0,230,126,4,3,52,7,11,0,3,0,3,0,211,132,3,5,26,10,3,0,0,0,0,0,180,82,0,3,12,12,15,0,0,3,0,0,123,140,0,0,17,0,11,0,0
