LGA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA36580,0,0,0,3,0,3,0,0,0,6,0,8,0,0,0,0,0,3,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,4,9,0,24,0,0,0,3,0,6,0,3,3,18,0,29,5,4,0,4,0,25,0,16,4,51,0,106,0,3,0,7,0,47,3,36,3,46,0,155,11,9,0,52,0,69,5,17,3,60,0,235,19,12,3,49,3,81,3,17,3,30,0,230,30,10,6,81,6,69,3,17,5,22,0,230,50,16,6,68,4,56,3,11,4,17,0,222,119,16,9,134,11,55,0,12,3,17,3,380,72,9,3,83,17,25,3,5,0,3,0,220,61,0,0,28,3,9,0,0,0,0,0,103,24,0,0,13,0,15,0,0,0,0,0,59,49,0,0,25,3,9,3,3
LGA36630,6,0,0,0,0,0,0,0,0,7,0,7,0,0,0,3,0,0,0,0,0,4,0,12,0,0,0,3,0,0,0,5,0,7,0,13,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,7,0,28,0,38,7,0,0,4,3,10,0,11,0,34,3,66,6,10,0,5,0,28,0,14,4,69,0,145,12,13,0,13,3,39,3,30,4,63,0,173,20,22,3,48,0,78,0,40,9,65,0,290,37,26,6,81,5,75,6,22,3,39,3,299,44,11,0,90,9,66,0,14,4,32,0,268,36,6,0,66,7,39,3,9,3,17,0,184,125,8,0,124,11,62,3,13,3,15,0,377,71,10,0,107,12,24,3,4,0,4,0,232,46,3,0,61,9,13,3,0,3,3,0,143,29,0,0,22,5,12,0,0,0,0,0,77,51,0,0,42,4,9,0,3
LGA36660,3,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,0,12,0,0,0,0,0,0,0,3,0,5,0,8,3,3,0,0,0,5,0,3,0,31,0,49,3,0,0,7,0,6,0,13,0,26,0,51,4,7,0,14,0,24,0,10,4,55,0,132,10,11,0,26,0,74,3,21,8,52,5,204,22,32,7,92,10,112,3,39,3,44,0,360,51,27,6,144,12,98,3,30,3,31,0,400,53,12,3,102,12,72,5,17,4,26,0,310,77,14,3,131,20,56,0,6,0,17,0,327,139,17,3,175,17,65,5,14,8,18,4,473,86,5,0,109,11,22,3,0,3,3,3,254,74,8,0,46,5,7,0,0,3,0,0,144,29,0,0,16,4,14,0,0,3,0,0,63,41,3,3,37,3,10,0,0
LGA36720,13,3,0,11,0,11,0,6,3,55,0,104,3,3,0,4,0,7,0,10,0,19,0,52,3,8,0,3,0,3,0,17,0,36,0,73,3,0,0,3,0,11,0,15,0,17,0,50,11,12,0,15,0,22,0,36,3,79,3,175,11,25,0,24,3,52,3,90,5,102,0,321,20,56,3,56,3,109,5,136,16,178,0,587,48,109,9,151,7,310,5,241,27,248,4,1162,95,205,12,454,31,637,31,267,41,318,8,2106,219,218,16,908,56,697,43,235,41,280,7,2728,289,165,12,1011,54,661,31,150,36,180,6,2600,369,161,20,1103,70,549,27,117,25,140,6,2584,1185,246,34,2051,199,867,82,144,53,177,13,5040,1076,145,42,1568,156,279,40,65,18,89,0,3498,864,87,23,854,105,136,26,49,6,44,3,2195,530,27,8,345,58,310,10,42,16,22,3,1373,900,84,30,983,96,304,34,46
LGA36820,4,0,0,0,0,0,0,0,0,4,0,7,3,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,3,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,12,0,23,0,0,0,0,0,6,0,9,3,4,0,24,9,4,0,11,0,14,0,9,4,21,0,72,11,9,0,23,3,37,0,27,3,18,0,123,12,16,0,28,5,53,0,16,10,42,0,182,25,16,0,63,5,44,0,16,5,20,0,198,25,8,3,73,5,28,3,18,3,13,3,177,43,11,0,67,3,36,3,6,0,14,0,181,82,11,5,129,13,40,4,11,3,17,0,307,64,7,4,86,3,20,0,4,4,8,0,192,47,3,0,38,11,6,0,0,0,0,0,109,25,5,0,16,0,9,0,0,5,0,0,55,50,4,0,52,5,7,3,7
LGA36910,14,0,0,0,0,6,0,3,0,29,0,60,9,0,0,7,0,3,0,4,0,11,0,32,3,0,0,4,0,4,0,6,0,14,0,34,0,0,0,0,0,3,0,9,0,10,0,22,4,0,3,11,0,7,0,18,4,82,0,128,10,6,0,14,4,31,3,36,3,73,3,182,10,15,0,31,0,84,3,67,12,143,0,378,28,30,0,84,4,218,5,112,15,148,5,653,51,66,4,233,25,403,15,137,16,187,0,1141,137,81,5,445,35,457,17,87,27,132,3,1434,155,62,8,516,50,436,16,54,17,99,4,1412,261,56,10,554,42,379,9,46,26,69,3,1451,761,89,18,1011,130,483,46,68,28,81,7,2730,698,64,11,826,105,156,29,38,9,25,0,1976,504,25,10,451,51,65,12,12,0,15,0,1144,344,5,6,180,23,122,12,9,11,8,0,722,558,19,18,490,39,136,17,12
LGA36950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,5,0,0,0,0,0,13,4,0,0,4,0,6,0,0,0,0,0,19,0,0,0,3,0,4,0,4,0,0,0,15,4,0,3,5,0,3,0,0,0,0,0,22,25,7,0,10,0,6,0,0,0,0,0,44,12,3,0,16,0,4,0,0,0,0,0,37,7,3,0,8,4,3,0,0,0,0,0,21,7,0,0,4,0,3,0,0,0,0,0,15,12,0,0,3,0,0,0,0
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,19,0,28,0,0,0,0,0,0,0,4,0,25,0,34,0,0,0,0,0,3,0,8,0,17,4,36,3,0,0,4,0,18,0,9,0,29,0,67,3,3,0,4,0,22,0,5,0,14,0,57,3,6,0,5,0,15,0,5,0,8,0,44,11,0,0,8,0,11,0,5,0,3,0,42,3,0,0,3,0,6,0,3,0,3,0,15,7,0,0,7,0,7,0,3,0,0,0,32,0,4,0,6,0,3,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37010,3,3,0,7,0,0,0,3,3,50,0,64,0,0,0,4,0,4,0,5,0,18,0,31,6,4,0,0,0,3,0,12,0,18,0,43,0,0,0,0,0,3,0,4,0,5,0,17,4,0,0,0,0,3,0,16,0,80,0,115,0,10,0,4,0,25,0,53,3,78,0,185,8,12,0,15,4,72,3,76,15,143,0,356,22,35,0,57,7,175,3,116,16,170,0,599,46,60,9,194,6,382,13,124,23,186,3,1048,133,71,6,365,41,472,20,95,26,157,3,1386,154,73,3,467,41,492,24,78,29,108,6,1488,279,46,6,536,66,398,20,60,20,82,3,1523,928,84,23,1087,156,534,51,85,36,117,5,3123,968,61,25,973,129,256,33,49,16,40,3,2556,757,30,12,533,97,100,14,22,12,22,0,1602,542,14,14,204,60,134,10,7,13,17,0,1010,781,35,19,524,78,143,13,20
LGA37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,3,0,5,4,0,0,0,0,9,4,0,0,7,0,6,0,0,0,0,0,21,6,0,0,10,3,9,0,0,0,0,0,34,16,0,4,28,3,35,0,0,0,0,3,81,34,4,0,34,5,5,0,0,0,3,0,86,36,0,0,18,4,0,0,0,0,0,0,59,24,0,0,5,4,5,0,0,0,3,0,43,55,0,0,18,9,10,0,0
LGA37310,4,0,0,3,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,3,0,4,0,9,3,0,0,0,0,3,0,0,0,8,0,13,0,0,0,0,0,0,0,3,0,3,0,8,6,0,0,3,0,0,0,3,0,13,0,30,0,3,0,6,0,12,0,8,0,11,0,51,9,3,0,11,0,21,0,18,3,35,0,87,5,3,0,23,4,47,0,14,0,37,0,130,22,7,0,68,5,113,0,16,8,43,0,283,28,9,0,105,10,92,3,11,8,24,0,294,33,6,0,109,10,92,0,3,8,12,3,277,42,6,0,108,11,60,3,9,3,3,0,247,157,11,10,178,29,111,14,10,8,11,3,547,116,15,6,154,17,34,7,3,3,5,0,352,65,7,0,73,13,11,5,3,0,5,0,180,51,0,0,21,4,31,0,0,7,3,0,120,91,4,3,73,12,25,8,0
LGA37340,3,0,0,0,0,5,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,0,6,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,7,0,11,0,21,0,0,0,3,0,4,0,10,3,14,0,30,4,6,0,10,0,14,3,7,0,23,0,71,6,10,0,14,0,30,0,27,6,30,0,121,11,22,0,44,6,59,0,26,6,31,0,207,36,12,3,81,7,58,3,13,3,15,0,236,29,13,3,70,10,64,4,15,3,7,0,217,66,6,8,113,16,44,0,6,3,6,3,265,145,6,7,151,11,79,3,7,9,11,0,438,102,8,10,133,14,27,9,4,0,3,0,313,100,7,3,58,15,13,0,3,0,0,3,193,56,0,0,21,4,23,0,0,4,0,0,108,79,4,0,67,16,20,3,0
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,12,8,0,0,4,0,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,22,0,23,0,0,0,0,0,8,0,3,0,23,0,37,4,0,0,0,0,3,0,9,0,17,0,37,3,3,0,0,0,4,0,4,0,13,0,28,5,0,0,7,0,4,0,0,0,7,0,23,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,3,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
LGA39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
